account_name,ad_group_id,ad_group_name,ad_group_status,campaign_name,campaign_status,creative_quality_score,currency,data_source_name,date,keyword,keyword_destination_url,keyword_id,keyword_labels,keyword_status,match_type,network,network_with_search_partners,post_click_quality_score,account_id,quality_score,average_position,clicks,conversions,conversion_value,cost,cost_eur,cost_gbp,cost_usd,engagements,impressions,interactions,view_through_conversions
Tienda,134359925915,ACTIVA TU CHIP_BRAN_CPC_NA_CLARO CHIP_01ENE21_31DIC21_123679,enabled,CLARO_CLAG_ACTIVA TU CHIP_CONS_TRF_SEARCH_01ENE21_31DIC21_4661_46614300943634004,enabled,Above average,USD,Google Ads,2022-04-19,claro chip,,302246554507,,enabled,Phrase,Search Network,Google search,Above average,9464343309,10,,4,0.0,0.0,0.52,0.4823,0.3997,0.52,0,14,4,0.0
Fijos,106282700815,AON FIJOS_BRAN_CPL_NA_CLARO FIJO_01AGO21_31AGO21_116598,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634004_BRAND,enabled,Above average,USD,Google Ads,2022-04-19,hogar claro,,304979264817,,enabled,Broad,Search Network,Google search,Above average,5130185605,10,,3,0.0,0.0,0.37,0.3432,0.2844,0.37,0,9,3,0.0
Fijos,106282705855,AON FIJOS_GENE_CPL_NA_PLANES INTERNET_01AGO21_31AGO21_116670,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634001_GENERICO,enabled,Average,USD,Google Ads,2022-04-19,plan wifi,,2423374870,,enabled,Broad,Search Network,Google search,Above average,5130185605,9,,1,0.0,0.0,0.37,0.3432,0.2844,0.37,0,11,1,0.0
Fijos,125918129443,AON FIJOS_GENE_CPL_NA_INTERNET HOGAR_01AGO21_31AGO21_116675,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634002_GENERICO_NUEVO,enabled,Below average,USD,Google Ads,2022-04-19,contratar internet hogar,,298704708665,,enabled,Broad,Search Network,Search partners,Above average,5130185605,8,,2,0.0,0.0,0.37,0.3432,0.2844,0.37,0,17,2,0.0
Postpago,137075815568,CLARO MAX_BRAN_CPL_NA_CLARO 29.90_19MAR21_31DIC21_57272,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,claro plan 29,,345619675611,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,1,0.0,0.0,0.37,0.3432,0.2844,0.37,0,4,1,0.0
Tienda,102686976437,AON POSTPAGO_ABI_LEA_MBDS_ATEX_15JUN20_31DIC20_GENERICS SMARTPHONES_,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_GE_15JUN20_31DIC21_POSTPAGO SEARCH_pacingtm  TVIRTUAL,enabled,Below average,USD,Google Ads,2022-04-19,telefonia movil,,297069703671,,enabled,Broad,Search Network,Google search,Above average,9464343309,5,,1,0.0,0.0,0.37,0.3432,0.2844,0.37,0,9,1,0.0
Tienda,134455098467,AON PREPAGO_BRAN_CPL_NA_BRAND CELULAR CLARO PREPAGO_01ENE21_31DIC21_117739,enabled,CLARO_CLAT_AON PREPAGO_CONV_CON_SEARCH_01ENE21_31DIC21_4675_46754300743634002_pacingtm - Migracion TVIRTUAL,enabled,Above average,USD,Google Ads,2022-04-19,celular claro prepago,,319795509330,,enabled,Exact,Search Network,Google search,Above average,9464343309,10,,3,0.0,0.0,0.37,0.3432,0.2844,0.37,0,3,3,0.0
Tienda,140583094731,CYBERDAY MARZO_VARSEG_CPC_NA_BRAND CYBER WOW_28MAR22_30MAR22_125667,enabled,CLARO_CLAT_CYBER WOW_CONS_EQU_TRF_SEARCH_16ABR22_22ABR22_7126_71264300943634002_BR,enabled,Above average,USD,Google Ads,2022-04-19,cyber wow claro,,1334377229432,,enabled,Broad,Search Network,Google search,Above average,9464343309,10,,4,0.0,0.0,0.37,0.3432,0.2844,0.37,0,10,4,0.0
Postpago,137075815808,CLARO MAX_BRAN_CPL_NA_CLARO INTERNACIONAL_19MAR21_31DIC21_57278,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,claro cobertura internacional,,375193312773,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,1,0.0,0.0,0.12,0.1113,0.0922,0.12,0,4,1,0.0
Postpago,137075815848,CLARO MAX_BRAN_CPL_NA_CLARO MAX_19MAR21_31DIC21_57280,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,planes claro max,,489141071487,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,1,0.0,0.0,0.12,0.1113,0.0922,0.12,0,5,1,0.0
Tienda,102686972317,AON POSTPAGO_ABI_LEA_MBDS_ATEX_15JUN20_31DIC20_BRAND TIENDA VIRTUAL_,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_BR_15JUN20_31DIC21_POSTPAGO SEARCH_pacingtm TVIRTUAL,enabled,Above average,USD,Google Ads,2022-04-19,tiendas claro,,300813875749,,enabled,Broad,Search Network,Search partners,Above average,9464343309,10,,1,0.0,0.0,0.12,0.1113,0.0922,0.12,0,15,1,0.0
Tienda,132369051558,AON PREPAGO_GENE_CPL_NA_GENERICS EQUIPO PREPAGO_01ENE21_31DIC21_117794,enabled,CLARO_CLAT_AON PREPAGO_CONV_CON_SEARCH_01ENE21_31DIC21_4675_46754300743634001_pacing - Migracion TVIRTUAL,enabled,Above average,USD,Google Ads,2022-04-19,equipos prepago,,333176570114,,enabled,Phrase,Search Network,Search partners,Above average,9464343309,10,,1,0.0,0.0,0.12,0.1113,0.0922,0.12,0,1,1,0.0
Empresas,121482693826,CLARO NEGOCIOS AON_ABI_CLI_MBDS_ATEX_10MAY21_31DIC21_HFC BRAND_INTERNET CLARO EMPRESA_8_CLARO NEGOCIOS AON_ATEX_NA_NA_10MAY21_31DIC21_INTERNET CLARO EMPRESA_HFC BRAND,enabled,CLARO_CLAN_CLARO NEGOCIOS AON_CONV_CON_SEARCH_10MAY21_31DIC22_HFC BRAND_6456_64564300743634001,enabled,Above average,USD,Google Ads,2022-04-19,internet claro negocios,,387340140387,,enabled,Broad,Search Network,Google search,Above average,9205094647,10,,3,0.0,0.0,0.48,0.4452,0.369,0.48,0,11,3,0.0
Fijos,106282700295,AON FIJOS_BRAN_CPL_NA_PROMOCIONES CLARO_01AGO21_31AGO21_116612,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634004_BRAND,enabled,Above average,USD,Google Ads,2022-04-19,promociones claro hogar,,304979267457,,enabled,Broad,Search Network,Google search,Above average,5130185605,10,,1,0.0,0.0,0.48,0.4452,0.369,0.48,0,3,1,0.0
Fijos,106282706535,AON FIJOS_GENE_CPL_NA_TELEFONO FIJO_01AGO21_31AGO21_116655,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634001_GENERICO,enabled,Below average,USD,Google Ads,2022-04-19,telefono fijo ofertas,,494771611632,,enabled,Broad,Search Network,Search partners,Above average,5130185605,8,,2,0.0,0.0,0.48,0.4452,0.369,0.48,0,5,2,0.0
Fijos,125918129443,AON FIJOS_GENE_CPL_NA_INTERNET HOGAR_01AGO21_31AGO21_116675,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634002_GENERICO_NUEVO,enabled,Below average,USD,Google Ads,2022-04-19,planes de wifi,,297004970294,,enabled,Broad,Search Network,Google search,Above average,5130185605,8,,1,0.0,0.0,0.48,0.4452,0.369,0.48,0,12,1,0.0
Postpago,137075815848,CLARO MAX_BRAN_CPL_NA_CLARO MAX_19MAR21_31DIC21_57280,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,planes claro max peru,,547398316206,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,2,0.0,0.0,0.48,0.4452,0.369,0.48,0,10,2,0.0
Tienda,102686972877,AON POSTPAGO_ABI_LEA_MBDS_ATEX_15JUN20_31DIC20_BRAND CUOTAS EQUIPOS_,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_BR_15JUN20_31DIC21_POSTPAGO SEARCH_pacingtm TVIRTUAL,enabled,Average,USD,Google Ads,2022-04-19,celulares en cuotas claro,,344448128522,,enabled,Exact,Search Network,Google search,Above average,9464343309,9,,2,0.0,0.0,0.48,0.4452,0.369,0.48,0,4,2,0.0
Postpago,131164088613,AON POSTPAGO_ABI_LEA_MBDS_ATEX_01OCT20_31DIC20_BRAND PORTABILIDAD PROMOCIONES CLARO _,enabled,PER_HMLIM_CLA_PSPG_AON_CAMPAÑA PORTABILIDAD_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_BR_01OCT20_31DIC21_HM 15-65 ABC_55127_55407_55641 - Migracion,enabled,Below average,USD,Google Ads,2022-04-19,promocion portabilidad claro,,297240352002,,enabled,Broad,Search Network,Google search,Above average,5877113422,8,,1,0.0,0.0,0.07,0.0649,0.0538,0.07,0,12,1,0.0
Postpago,135055478321,CLARO MAX_GENE_CPL_NA_MAX ILIMITADO_19MAR21_31DIC21_92954,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634002_GE - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,planes max,,331024181936,,enabled,Broad,Search Network,Google search,Above average,5877113422,10,,1,0.0,0.0,0.07,0.0649,0.0538,0.07,0,3,1,0.0
Prepago,137943200070,RECARGA VIBRAS_VARSEG_CPC_NA_PAQUETES_03MAR22_31MAR22_124485,enabled,CLARO_CLAP_RECARGA VIBRAS_CONS_TRF_SEARCH_03MAR22_31MAR22_6578_65784300943634001,enabled,Below average,USD,Google Ads,2022-04-19,paquetes de internet claro prepago,,330130450301,,enabled,Broad,Search Network,Google search,Above average,8724931293,8,,1,0.0,0.0,0.07,0.0649,0.0538,0.07,0,1,1,0.0
Tienda,118687105635,ACCESORIOS_GENE_CPL_NA_RELOJES INTELIGENTES_01ENE21_31DIC21_117689,enabled,CLARO_CLAG_ACCESORIOS_CONV_CON_SEARCH_01ENE21_31DIC21_4671_46714300743634001,enabled,Average,USD,Google Ads,2022-04-19,relojes samsung,,5188672164,,enabled,Broad,Search Network,Google search,Above average,9464343309,9,,1,0.0,0.0,0.07,0.0649,0.0538,0.07,0,17,1,0.0
Tienda,128616527226,claro xiaomi,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_BR_15JUN20_31DIC21_MARCAS POSTPAGO_pacingtm  TVIRTUAL,enabled,Above average,USD,Google Ads,2022-04-19,claro xiaomi,,383599961443,,enabled,Broad,Search Network,Google search,Above average,9464343309,10,,1,0.0,0.0,0.07,0.0649,0.0538,0.07,0,4,1,0.0
Tienda,132369051518,AON PREPAGO_GENE_CPL_NA_GENERICS  CELULAR PREPAGO_01ENE21_31DIC21_117793,enabled,CLARO_CLAT_AON PREPAGO_CONV_CON_SEARCH_01ENE21_31DIC21_4675_46754300743634001_pacing - Migracion TVIRTUAL,enabled,Below average,USD,Google Ads,2022-04-19,equipos celulares baratos,,295295910222,,enabled,Broad,Search Network,Google search,Above average,9464343309,8,,1,0.0,0.0,0.07,0.0649,0.0538,0.07,0,2,1,0.0
Empresas,124457570760,CLARO NEGOCIOS AON_ABI_CLI_MBDS_ATEX_10MAY21_31DIC21_FIBRA BRAND_CLARO FIBRA OPTICA_2_CLARO NEGOCIOS AON_ATEX_NA_NA_10MAY21_31DIC21_CLARO FIBRA OPTICA_FIBRA BRAND,enabled,CLARO_CLAN_CLARO NEGOCIOS AON_CONV_CON_SEARCH_10MAY21_31DIC22_FIBRA BRAND_6456_64564300743634001,enabled,Average,USD,Google Ads,2022-04-19,claro internet fibra optica empresas,,1255420714956,,enabled,Broad,Search Network,Google search,Above average,9205094647,9,,1,0.0,0.0,0.14,0.1298,0.1076,0.14,0,1,1,0.0
Fijos,124928634606,AON FIJOS_BRAN_CPL_NA_PLANES CLARO HOGAR_01AGO21_31AGO21_116951,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634003_BRAND_NUEVA,enabled,Average,USD,Google Ads,2022-04-19,internet solo,,298406890537,,enabled,Broad,Search Network,Search partners,Above average,5130185605,9,,1,0.0,0.0,0.14,0.1298,0.1076,0.14,0,7,1,0.0
Fijos,124928634646,AON FIJOS_BRAN_CPL_NA_INTERNET CLARO HOGAR_01AGO21_31AGO21_116953,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634003_BRAND_NUEVA,enabled,Above average,USD,Google Ads,2022-04-19,claro internet hogar,,306261779980,,enabled,Broad,Search Network,Search partners,Above average,5130185605,10,,1,0.0,0.0,0.14,0.1298,0.1076,0.14,0,8,1,0.0
Fijos,124928634886,AON FIJOS_BRAN_CPL_NA_COSTO INTERNET CLARO_01AGO21_31AGO21_116956,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634003_BRAND_NUEVA,enabled,Average,USD,Google Ads,2022-04-19,solo internet costo,,921904377338,,enabled,Broad,Search Network,Search partners,Above average,5130185605,9,,1,0.0,0.0,0.14,0.1298,0.1076,0.14,0,1,1,0.0
Postpago,131446401037,AON POSTPAGO_ABI_LEA_MBDS_ATEX_01OCT20_31DIC20_GENERICS PORTABILIDAD PERU_,enabled,PER_HMLIM_CLA_PSPG_AON_CAMPAÑA PORTABILIDAD_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_GE_01OCT20_31DIC21_HM 15-65 ABC_55127_55407_55641 - Migracion,enabled,Above average,USD,Google Ads,2022-04-19,portabilidad perú,,1265035684927,,enabled,Broad,Search Network,Google search,Above average,5877113422,8,,1,0.0,0.0,0.14,0.1298,0.1076,0.14,0,6,1,0.0
Tienda,102686973117,AON POSTPAGO_ABI_LEA_MBDS_ATEX_15JUN20_31DIC20_BRAND POSTPAGO_,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_BR_15JUN20_31DIC21_POSTPAGO SEARCH_pacingtm TVIRTUAL,enabled,Below average,USD,Google Ads,2022-04-19,claro peru,,1368779009,,enabled,Broad,Search Network,Search partners,Above average,9464343309,8,,1,0.0,0.0,0.14,0.1298,0.1076,0.14,0,39,1,0.0
Fijos,106282703895,AON FIJOS_COMP_CPL_NA_INTERNET MOVISTAR HOGAR_01AGO21_31AGO21_116626,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634005_COMPETENCIA,enabled,Below average,USD,Google Ads,2022-04-19,movistar,,29473430,,enabled,Broad,Search Network,Google search,Below average,5130185605,1,,1,0.0,0.0,6.29,5.8339,4.8349,6.29,0,10,1,0.0
Fijos,106282704655,AON FIJOS_COMP_CPL_NA_BITEL TELEFONIA_01AGO21_31AGO21_116617,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634005_COMPETENCIA,enabled,Below average,USD,Google Ads,2022-04-19,bitel,,297711910017,,enabled,Phrase,Search Network,Google search,Below average,5130185605,1,,1,0.0,0.0,0.82,0.7605,0.6303,0.82,0,11,1,0.0
Fijos,106282705335,AON FIJOS_GENE_CPL_NA_INTERNET CASA_01AGO21_31AGO21_116664,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634001_GENERICO,enabled,Above average,USD,Google Ads,2022-04-19,trabaja desde casa,,24825131,,enabled,Broad,Search Network,Google search,Below average,5130185605,5,,3,0.0,0.0,0.69,0.64,0.5304,0.69,0,21,3,0.0
Fijos,106282705335,AON FIJOS_GENE_CPL_NA_INTERNET CASA_01AGO21_31AGO21_116664,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634001_GENERICO,enabled,Below average,USD,Google Ads,2022-04-19,teletrabajo desde casa,,120923484,,enabled,Broad,Search Network,Google search,Below average,5130185605,3,,1,0.0,0.0,0.25,0.2319,0.1922,0.25,0,16,1,0.0
Fijos,106282705655,AON FIJOS_GENE_CPL_NA_INTERNET MODEM_01AGO21_31AGO21_116658,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634001_GENERICO,enabled,Average,USD,Google Ads,2022-04-19,cable modem,,10625411,,enabled,Broad,Search Network,Google search,Below average,5130185605,2,,2,0.0,0.0,1.61,1.4933,1.2376,1.61,0,28,2,0.0
Fijos,106282706775,AON FIJOS_GENE_CPL_NA_TV DIGITAL_01AGO21_31AGO21_116662,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634001_GENERICO,enabled,Above average,USD,Google Ads,2022-04-19,tv digital,,17311096,,enabled,Broad,Search Network,Google search,Below average,5130185605,5,,3,0.0,0.0,0.85,0.7884,0.6534,0.85,0,45,3,0.0
Fijos,118312394808,AO FC_COMP_CPC_NA_MOVISTAR TOTAL_01AGO21_31AGO21_116744,enabled,CLARO_FCLAR_AO FC_CONS_TRF_SEARCH_01AGO21_31AGO21_4526_45264300943634002_COMPETENCIA,enabled,Below average,USD,Google Ads,2022-04-19,equipos movistar total,,916301543219,,enabled,Broad,Search Network,Google search,Below average,5130185605,1,,1,0.0,0.0,0.89,0.8255,0.6841,0.89,0,33,1,0.0
Fijos,118312394808,AO FC_COMP_CPC_NA_MOVISTAR TOTAL_01AGO21_31AGO21_116744,enabled,CLARO_FCLAR_AO FC_CONS_TRF_SEARCH_01AGO21_31AGO21_4526_45264300943634002_COMPETENCIA,enabled,Below average,USD,Google Ads,2022-04-19,equipos movistar total,,916301543219,,enabled,Broad,Search Network,Search partners,Below average,5130185605,1,,1,0.0,0.0,0.43,0.3988,0.3305,0.43,0,2,1,0.0
Fijos,118312394848,AO FC_COMP_CPC_NA_MOVISTAR TOTAL PLANES_01AGO21_31AGO21_116741,enabled,CLARO_FCLAR_AO FC_CONS_TRF_SEARCH_01AGO21_31AGO21_4526_45264300943634002_COMPETENCIA,enabled,Below average,USD,Google Ads,2022-04-19,movistar total,,12527214859,,enabled,Broad,Search Network,Google search,Below average,5130185605,1,,4,0.0,0.0,2.04,1.8921,1.5681,2.04,0,76,4,0.0
Fijos,118312395088,AO FC_COMP_CPC_NA_MOVISTAR TOTAL PRECIO_01AGO21_31AGO21_116750,enabled,CLARO_FCLAR_AO FC_CONS_TRF_SEARCH_01AGO21_31AGO21_4526_45264300943634002_COMPETENCIA,enabled,Below average,USD,Google Ads,2022-04-19,movistar para internet,,296862735011,,enabled,Broad,Search Network,Google search,Below average,5130185605,1,,6,0.0,0.0,6.27,5.8154,4.8196,6.27,0,186,6,0.0
Fijos,118312395088,AO FC_COMP_CPC_NA_MOVISTAR TOTAL PRECIO_01AGO21_31AGO21_116750,enabled,CLARO_FCLAR_AO FC_CONS_TRF_SEARCH_01AGO21_31AGO21_4526_45264300943634002_COMPETENCIA,enabled,Below average,USD,Google Ads,2022-04-19,televisión de movistar,,296295190289,,enabled,Broad,Search Network,Google search,Below average,5130185605,1,,1,0.0,0.0,0.59,0.5472,0.4535,0.59,0,50,1,0.0
Fijos,118312395328,AO FC_COMP_CPC_NA_MOVISTAR TOTAL TELEFONO_01AGO21_31AGO21_116745,enabled,CLARO_FCLAR_AO FC_CONS_TRF_SEARCH_01AGO21_31AGO21_4526_45264300943634002_COMPETENCIA,enabled,Below average,USD,Google Ads,2022-04-19,movistar total telefono,,775849865169,,enabled,Broad,Search Network,Google search,Below average,5130185605,1,,2,0.0,0.0,0.64,0.5936,0.4919,0.64,0,36,2,0.0
Fijos,121016151839,FIBRA OPTICA_BRAN_CPL_NA_FIBRA OPTICA_01AGO21_31AGO21_119073,enabled,CLARO_CLAH_FIBRA OPTICA_CONV_CON_SEARCH_01AGO21_31AGO21_4819_48194300743634001_GEN,enabled,Above average,USD,Google Ads,2022-04-19,fibra,,24127171,,enabled,Broad,Search Network,Google search,Below average,5130185605,3,,2,0.0,0.0,0.65,0.6029,0.4996,0.65,0,12,2,0.0
Fijos,122433497219,LA NUEVA TV_VARSEG_CPL_NA_SEARCH LA NUEVA TV_13MAY21_31DIC22_89181,enabled,CLARO_CLAH_LA NUEVA TV_CONV_CON_SEARCH_13MAY21_31DIC22_2114_21144300743634001,enabled,Average,USD,Google Ads,2022-04-19,tv por internet,,17282416,,enabled,Broad,Search Network,Google search,Below average,5130185605,4,,16,0.0,0.0,2.92,2.7083,2.2445,2.92,0,186,16,0.0
Fijos,122433497219,LA NUEVA TV_VARSEG_CPL_NA_SEARCH LA NUEVA TV_13MAY21_31DIC22_89181,enabled,CLARO_CLAH_LA NUEVA TV_CONV_CON_SEARCH_13MAY21_31DIC22_2114_21144300743634001,enabled,Average,USD,Google Ads,2022-04-19,tv por internet,,17282416,,enabled,Broad,Search Network,Search partners,Below average,5130185605,4,,1,0.0,0.0,0.02,0.0185,0.0154,0.02,0,96,1,0.0
Fijos,125028821974,AON FIJOS_COMP_CPL_NA_INTERNET ENTEL HOGAR_01AGO21_31AGO21_116641,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,internet entel hogar,,322847475491,,enabled,Broad,Search Network,Google search,Below average,5130185605,5,,46,0.0,0.0,20.06,18.6054,15.4195,20.06,0,281,46,0.0
Fijos,125028821974,AON FIJOS_COMP_CPL_NA_INTERNET ENTEL HOGAR_01AGO21_31AGO21_116641,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,internet entel hogar peru,,675378853368,,enabled,Broad,Search Network,Google search,Below average,5130185605,5,,4,0.0,0.0,1.8,1.6695,1.3836,1.8,0,18,4,0.0
Fijos,125028822214,AON FIJOS_COMP_CPL_NA_ENTEL INTERNET FIJO_01AGO21_31AGO21_116637,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,entel internet fijo,,341780562939,,enabled,Broad,Search Network,Google search,Below average,5130185605,5,,6,0.0,0.0,2.69,2.4949,2.0677,2.69,0,18,6,0.0
Fijos,125028822214,AON FIJOS_COMP_CPL_NA_ENTEL INTERNET FIJO_01AGO21_31AGO21_116637,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,internet entel,,298196920267,,enabled,Broad,Search Network,Google search,Below average,5130185605,5,,16,0.0,0.0,6.4,5.9359,4.9195,6.4,0,131,16,0.0
Fijos,125028822414,AON FIJOS_COMP_CPL_NA_MOVISTAR INTERNET FIJO_01AGO21_31AGO21_116645,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,movistar internet fijo,,302688531828,,enabled,Broad,Search Network,Google search,Below average,5130185605,3,,1,0.0,0.0,0.76,0.7049,0.5842,0.76,0,45,1,0.0
Fijos,125028822414,AON FIJOS_COMP_CPL_NA_MOVISTAR INTERNET FIJO_01AGO21_31AGO21_116645,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,planes de movistar,,904401403,,enabled,Broad,Search Network,Google search,Below average,5130185605,5,,4,0.0,0.0,4.06,3.7656,3.1208,4.06,0,189,4,0.0
Fijos,125028822854,AON FIJOS_COMP_CPL_NA_BITEL HOGAR_01AGO21_31AGO21_116648,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,bitel internet,,350795010927,,enabled,Broad,Search Network,Google search,Below average,5130185605,5,,14,0.0,0.0,5.35,4.9621,4.1124,5.35,0,86,14,0.0
Fijos,125028822894,AON FIJOS_COMP_CPL_NA_INTERNET BITEL HOGAR_01AGO21_31AGO21_116644,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,internet bitel,,317119482897,,enabled,Broad,Search Network,Google search,Below average,5130185605,5,,8,0.0,0.0,3.78,3.5059,2.9056,3.78,0,115,8,0.0
Fijos,125028822894,AON FIJOS_COMP_CPL_NA_INTERNET BITEL HOGAR_01AGO21_31AGO21_116644,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,internet bitel hogar,,710295648427,,enabled,Broad,Search Network,Google search,Below average,5130185605,5,,4,1.0,37.48,2.86,2.6526,2.1984,2.86,0,25,4,0.0
Fijos,125028823414,AON FIJOS_COMP_CPL_NA_ENTEL HOGAR_01AGO21_31AGO21_116642,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,entel internet,,459377600,,enabled,Broad,Search Network,Google search,Below average,5130185605,5,,19,0.0,0.0,10.03,9.3027,7.7098,10.03,0,142,19,0.0
Fijos,125028823814,AON FIJOS_COMP_CPL_NA_ENTEL PAQUETES HOGAR_01AGO21_31AGO21_116640,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,paquetes internet entel,,322847476211,,enabled,Broad,Search Network,Google search,Below average,5130185605,1,,4,0.0,0.0,1.32,1.2243,1.0146,1.32,0,19,4,0.0
Fijos,125028824334,AON FIJOS_COMP_CPL_NA_INTERNET MOVISTAR HOGAR_01AGO21_31AGO21_116643,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,internet movistar hogar,,299908122210,,enabled,Broad,Search Network,Google search,Below average,5130185605,5,,9,0.0,0.0,10.52,9.7572,8.0864,10.52,0,123,9,0.0
